id;uri;siglaTipo;codTipo;numero;ano;ementa;"id;""uri"";""siglaTipo"";""numero"";""ano"";""codTipo"";""descricaoTipo"";""ementa"";""ementaDetalhada"";""keywords"";""dataApresentacao"";""uriOrgaoNumerador"";""uriPropAnterior"";""uriPropPrincipal"";""uriPropPosterior"";""urlInteiroTeor"";""urnFinal"";""ultimoStatus_dataHora"";""ultimoStatus_sequencia"";""ultimoStatus_uriRelator"";""ultimoStatus_idOrgao"";""ultimoStatus_siglaOrgao"";""ultimoStatus_uriOrgao"";""ultimoStatus_regime"";""ultimoStatus_descricaoTramitacao"";""ultimoStatus_idTipoTramitacao"";""ultimoStatus_descricaoSituacao"";""ultimoStatus_idSituacao"";""ultimoStatus_despacho"";""ultimoStatus_apreciacao"";""ultimoStatus_url"""
2364836.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2364836;REQ;294.0;14.0;2023;Requer Requer o aditamento ao requerimento nº 6/2023, para inclusão de convidado na realização de audiência pública.;
2419257.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419257;ATA;810.0;8.0;2024;TermoSolene008GilbertoNascimento;
2444741.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2444741;REL;292.0;2.0;2024;Relatório Temático: Brumadinho;
2350940.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350940;REQ;354.0;595.0;2023;Requer Moção de Louvor e Regozijo ao Exmo. Sr. CB FABIO PIRES, efetivo da 3ª Companhia do 38º Batalhão de Polícia Militar, em Três Rios, RJ, devido tornar-se destaque por sua destreza, bravura e profissionalismo aos excelentes serviços prestados como agente da segurança pública, nas fileiras da corporação, lotado no 38º Batalhão de Polícia Militar, em Três Rios, Estado do Rio de Janeiro, RJ.;
2418495.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418495;INC;133.0;104.0;2024;Sugere ao Exmo. Ministro da Fazenda a extensão dos prazos de entrega de obrigações acessórias devidas por empresas à Receita Federal, em virtude da baixa de pessoal sentida nas regiões afetadas pelas epidemias de dengue e Chikungunya.;
2349533.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349533;INC;133.0;124.0;2023;Sugere a reestruturação da carreira de Especialista em Meio Ambiente, que passa a ser típica de Estado, entre outras providências.;
2417985.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417985;RIC;148.0;186.0;2024;Requer informações ao Exmo. Sr. Ministro da Justiça e da Segurança Pública, Ricardo Lewandowski, acerca das estatísticas referentes às fugas de penitenciárias no Brasil.;
;;;;;2025;;
;;;;;2025;;
;;;;;2025;;
2390583.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2390583;RIC;148.0;2397.0;2023;Requer informações à Excelentíssima Senhora Ministra de Estado de Saúde acerca da criação de centros de terapia assistida no SUS.;
2454545.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2454545;REQ;354.0;3125.0;2024;Requer aprovação de Voto de Regozijo e Louvor ao Sr. CB. THIAGO BERILLI BATISTA, pertencente ao efetivo do Corpo de Bombeiros Militar do Estado do Espírito Santo, em reconhecimento aos valorosos serviços prestados aos municípios da região sul capixaba, diante das fortes chuvas que atingiram a região no final do mês de março do presente ano.;
;;;;;2025;;
2475061.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2475061;MSC;401.0;1546.0;2024;Submete à apreciação do Congresso Nacional o do ato constante da Portaria nº 14.322, de 26 de agosto de 2024, publicada no Diário Oficial da União de 9 de setembro de 2024, que renova, a partir de 5 de maio de 2021, a permissão outorgada anteriormente conferida à Rádio Transoeste Ltda., para executar,  pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão sonora em frequência modulada, no Município de Joaçaba, Estado de Santa Catarina.;
2350107.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350107;PLP;140.0;37.0;2023;Altera a Lei Complementar n° 123, de 14 de dezembro de 2006, para facultar à microempresa ou à empresa de pequeno porte que se autorregularizar após o prazo legal a opção pelo Simples Nacional relativamente ao restante do ano-calendário.;
2417875.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417875;DOC;1033.0;75.0;2024;Comunica restituição de autógrafo da parte vetada do PL 1403/2019, promulgada (Of 24/2024-CN).;
;;;;;2025;;
2419881.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419881;REQ;294.0;4.0;2024;Nos termos do art. 58 § 2º, II, da Constituição Federal, e dos arts. 24, III, 255 a 258. Do Regimento Interno da Câmara dos Deputados, requeiro a Vossa Excelência que, ouvida a Comissão, seja realizada reunião de audiência pública na Comissão de Finanças e Tributação, para debater “Fechamento das Agências da Receita Federal no Brasil”.;
2374105.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2374105;OF;181.0;48.0;2023;Convite para audiência pública - Sr. Roberto Eiji Sakaguti - TCU - Req. 276/2023.;
2448398.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2448398;DOC;1062.0;880.0;2024;Informa transição de cargo da Presidência da Frente Parlamentar Mista Pela Inovação na Bioeconomia.;
2467940.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2467940;PL;139.0;4326.0;2024;Institui o Direito à Assistência Tecnológica Personalizada para Pessoas com Deficiência e dá outras providências.;
2387945.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2387945;MSC;411.0;444.0;2023;“Acordo de Cooperação entre o Governo da República Federativa do Brasil e o Governo da República do Benin em Matéria Militar”, assinado no Rio de Janeiro, em 12 de abril de 2023.;
2467324.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2467324;MSC;401.0;1309.0;2024;Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 6.361, de 8 de agosto de 2022, publicada no Diário Oficial da União de 29 de setembro de 2022, que OUTORGA autorização à Associação Comunitária Artes e Cultura Tabuleirense - ATT, para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão COMUNITÁRIA, no Município de Tabuleiro, Estado de Minas Gerais.;
2387610.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2387610;REQ;354.0;3014.0;2023;Requer Moção de Louvor e Regozijo ao. Sr. Mario Bastos Couto, devido tornar-se destaque pelos excelentes serviços prestados como engenheiro civil.;
2405062.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405062;SOR;611.0;16.0;2023;"Governança e Regularização Fundiária Nacional. (Programa 5136; Ação: 21G7; Nacional; APROPRIAÇÃO;  Valor: 100.000.000).";
2426831.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2426831;REQ;294.0;81.0;2024;Requer a realização de audiência pública, no âmbito desta Comissão de Saúde, para discutir “O atraso na disponibilização de medicamentos necessários ao tratamento de cânceres (em especial os carcinomas de mama) no Sistema Único de Saúde – SUS”.;
2450151.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2450151;RIC;148.0;2824.0;2024;Requer informações ao Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome acerca das medidas adotadas para combater a insegurança alimentar no Amazonas, mais precisamente em Boca do Acre, assim como outras providências.;
2370534.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2370534;RIC;148.0;1739.0;2023;Solicita informações ao ministro da Educação acerca do Programa Banda Larga nas Escolas no município de Ourilândia do Norte, no Estado do Pará.;
2376473.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376473;RIC;148.0;2014.0;2023;Solicita informações ao Ministro das Comunicações referente ao prazo para instalação e funcionamento do sinal 5G no município de Igarapé-Açu, no Estado do Pará.;
2418230.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418230;INC;133.0;73.0;2024;Sugere a implantação de uma Unidade da Casa da Mulher Brasileira no município de Conceição do Araguaia, no Estado do Pará.;
2400916.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400916;PL;139.0;5302.0;2023;Altera a Lei nº 9.883, de 07 de dezembro de 1999, para estabelecer regras para o Plano Nacional de Inteligência, diretivas anuais para a Agência Brasileira de Inteligência (ABIN) e aprimorar o controle externo do Poder Legislativo, e dá outras providências.;
2424353.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2424353;REQ;354.0;916.0;2024;Requer Moção de Louvor e Regozijo ao Sr. 1º Sargento ANDRE LUIS MONTEIRO COSTA, pelos excelentes serviços prestados à Sociedade Carioca e Fluminense.;
2420875.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2420875;RIC;148.0;541.0;2024;Requer informações ao Ministério de Minas e Energia acerca da Compensação Financeira pela Exploração Mineral (CFEM).;
;;;;;2025;;
2383790.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383790;OF;181.0;160.0;2023;Requer quebra de sigilo bancário nos termos que especifica.;
2365258.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2365258;REQ;441.0;154.0;2023;Requer Moção de Aplausos aos Policiais do Departamento de Operações de Fronteira – DOF, frente à celebração dos seus 36 anos como uma das principais unidades do país em policiamento de fronteira.;
2471352.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2471352;PL;139.0;4507.0;2024;Institui, para as empresas de grande porte, prazo de 30 (trinta) dias de pagamento para o fornecimento de produtos ou serviços de microempresas e empresas de pequeno e de médio porte, e dá outras providências.;
2389655.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389655;EMC;130.0;1.0;2023;"Dispõe sobre o processo e o julgamento das ações de controle concentrado de constitucionalidade perante o Supremo Tribunal Federal; e altera a Lei nº 13.105, de 16 de março de 2015 (Código de Processo Civil).";
2449239.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2449239;REQ;313.0;2640.0;2024;Requer inclusão na co-autoria ao PL 2254/2023.;
2454621.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2454621;REQ;354.0;3183.0;2024;Requer Voto de Louvor e Regozijo ao Sr. CB Laelson Tavares de Brito pelos excelentes serviços prestados ao estado do Rio de Janeiro, junto ao CBMERJ.;
;;;;;2025;;
2404133.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404133;SLD;612.0;7.0;2023;"Estatais; Emenda ao Texto";
2372170.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2372170;REQ;392.0;2153.0;2023;“Requer a urgência, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação do PL 375/2022”.;
2419621.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419621;PL;139.0;610.0;2024;Cria o Dia Nacional do Agente de Polícia do Ministério Público;
2353949.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353949;REQ;625.0;15.0;2023;"Requer, nos termos regimentais, a declaração de Prejudicialidade das proposições relacionadas à COVID-19 em tramitação na Comissão de Finanças e 
Tributação.";
;;;;;2025;;
2368532.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368532;REQ;1029.0;218.0;2023;Requer que seja submetido à deliberação do Plenário desta Comissão Parlamentar de Inquérito o pedido ora formulado de REQUISIÇÃO, ao Comandante da Aeronáutica, dos manifestos de passageiros relacionando todos integrantes da comitiva do Presidente da República na recente viagem à República Popular da China.;
2434536.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2434536;RIC;148.0;1359.0;2024;Requer que sejam prestadas, pelo Exmo. Sr. Ministro das Relações Exteriores, Mauro Luiz Lecker Vieira, informações sobre situação de vulnerabilidade dos indígenas Yanomami.;
2474924.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2474924;DOC;1035.0;1573.0;2024;Comunicação da Eleição da Nova Presidência da Frente Parlamentar da Agropecuária (FPA) para o Biênio 2025/2026 -Atualização de Documentos da Frente Parlamentar da Agropecuária (FPA);
2378947.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2378947;REQ;686.0;168.0;2023;Requer que seja autorizada pela Comissão de Educação a realização de “Seminário no Estado de São Paulo” para debater os resultados da Consulta Pública para Avaliação e Reestruturação da Política Nacional de Ensino Médio.;
2446530.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2446530;REQ;448.0;119.0;2024;Requer o aditamento ao REQ 94/2024 – CPADR para inclusão de convidados em Mesa Redonda.;
2436345.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2436345;PL;139.0;2037.0;2024;Altera a Lei nº 6.938, de 31 de agosto de 1981, para dispor acerca do licenciamento ambiental simplificado para a implantação ou ampliação de rodovias, gasodutos de transporte de gás natural, de redes de telecomunicação e redes de transmissão de energia elétrica nas faixas de domínio e de servidão da União, dos Estados e Municípios.;
2360705.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360705;REQ;448.0;195.0;2023;Requer a realização de Auditoria, com o auxílio do Tribunal de Contas da União, com o objetivo de avaliar a regularidade dos contratos da Codevasf com a empreiteira Engefort.;
2405454.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405454;SOR;611.0;61.0;2023;Dep. Carmen Zanotto - Apropriação (inclusão) - Subfunção 302 (Assistência Hospitalar e Ambulatorial) - Programa 5118 (Atenção Especializada à Saúde) - Ação 2E90 (Incremento Temporário ao Custeio dos Serviços de Assistência Hospitalar e Ambulatorial para Cumprimento de Metas) - Valor 5.000.000.000.;
2363276.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2363276;EMC;130.0;4.0;2023;Altera a Lei nº 4.502, de 30 de novembro de 1964, a Lei nº 8.383, de 30 de dezembro de 1991, a Lei nº 10.865 de 30 de abril de 2004 e o Decreto-Lei nº 37, de 18 de novembro de 1966, para incluir nas hipóteses de isenção do IPI, PIS/PASEP, COFINS e de importações nas operações de crédito de aquisição de veículos automotores nacionais e/ou importados, para os Servidores Públicos da Segurança Pública, e dá outras providências.;
2420969.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2420969;PL;139.0;750.0;2024;Altera a Lei nº 5.655, de 20 de maio de 1971, para destinar parcela dos recursos da Reserva Global de Reversão (RGR) para a modernização dos sistemas de iluminação públicas municipais.;
2380776.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380776;DOC;1028.0;724.0;2023;Encaminha cópia do autógrafo do Decreto Legislativo nº 77, de 2023, promulgado (Of 717/2023-SF).;
;;;;;2025;;
2458921.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2458921;PL;139.0;3659.0;2024;Altera o art. 250 do Decreto-Lei n° 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de dispor sobre aumento de pena nos casos de incêndio criminoso, e dá outras providências.;
2417997.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417997;RIC;148.0;188.0;2024;Requer que sejam solicitadas informações ao Ministério da Justiça e Segurança Pública sobre a fuga de dois presos da Penitenciária Federal de Mossoró no Rio Grande do Norte, considerada como penitenciária de segurança máxima.;
2356495.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2356495;PL;139.0;1913.0;2023;Altera o Decreto-Lei nª 2.848, de 07 de dezembro de 1940 – Código Penal, para dispor sobre a divulgação de conteúdos que atentam contra a cidadania digital.;
2354467.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354467;REQ;294.0;34.0;2023;Requer a inclusão de coautoria no Requerimento nº 14/2023 CDHMIR e indicação de nomes para a audiência pública. Realizada em 16/05/23;
;;;;;2025;;
2463777.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2463777;RIC;148.0;3896.0;2024;Solicita informações ao Ministério da Educação acerca do Programa Banda Larga nas Escolas no Distrito Federal.;
2354391.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354391;REQ;354.0;1001.0;2023;Requer a aprovação de Moção de Regozijo e Louvor ao senhor Abraão Azevedo, pela trajetória vitoriosa como atleta de mountan bike ao longo de mais de 30 anos;
2417650.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417650;REQ;293.0;214.0;2024;Requer a realização de Sessão Solene em homenagem à Nossa Senhora de Nazaré.;
2370152.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2370152;PL;139.0;3142.0;2023;Altera o Código Penal, para dispor sobre a tipificação do crime de permissão de ingresso de ditador em território nacional.;
2451310.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2451310;REQ;441.0;62.0;2024;Requer Moção de Aplauso e Louvor em favor das atletas REBECA ANDRADE e SGT BIA SOUZA pela conquista das medalhas de ouro bem como aos demais atletas medalhistas nos jogos olímpicos de Paris em 2024, assim reconhecemos o papel fundamental das Forças Armadas Brasileiras na promoção do esporte entre seus militares.;
2407413.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407413;PL;139.0;5747.0;2023;Altera o art. 394-A do Decreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal), para assegurar prioridade na tramitação dos processos decorrentes da prática de crime contra criança ou adolescente.;
2424333.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2424333;ATA;810.0;42.0;2023;Ata da 42ª Reunião Extraordinária de Audiência Pública;
2426838.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2426838;REQ;1017.0;100.0;2024;Solicita ao Ministério da Educação esclarecimentos sobre a situação das 3.783 obras paralisadas na educação básica em todo o país.;
2470064.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2470064;INC;133.0;1664.0;2024;Sugere ao Ministério de Portos e Aeroportos a implementação de um sistema de alerta rápido para informar autoridades aeroportuárias e companhias aéreas sobre a iminência de incêndios ou condições de baixa visibilidade.;
2475048.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2475048;SOR;611.0;12.0;2024;Departamento de Polícia Federal (DPF) na função de Segurança Pública e subfunção de Policiamento, no âmbito do programa Segurança Pública com Cidadania - DPF AÇÃO 2726.;
2416921.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416921;PL;139.0;48.0;2024;Denomina Trevo Joédis Marques Ferreira o entroncamento entre as BRs 153 e 365, localizado no Município de Monte Alegre de Minas, Estado de Minas Gerais.;
;;;;;2025;;
2438238.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2438238;RIC;148.0;1507.0;2024;Solicita informações ao Sr. Ministro da Educação, a respeito do relato de mais um caso de violência e bullying, na Escola Estadual Júlio Pardo Couto, localizada em Praia Grande, litoral Paulista.;
2414100.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2414100;EMC;130.0;91.0;2023;Dá nova redação à MPV 1185/2023;
2408660.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408660;REQ;448.0;107.0;2023;Requer inclusão de convidado  em Audiência Pública- aditamento  ao  requerimento n.º 106/2023.;
;;;;;2025;;
2443833.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2443833;REQ;354.0;2395.0;2024;Requer aprovação de Voto de Regozijo e Louvor ao Sr. 2°TEN. QOA. ALEX SANDRO FERREIRA BERNARDES, pertencente ao efetivo do Corpo de Bombeiros Militar do Estado do Espírito Santo, em reconhecimento aos valorosos serviços prestados aos municípios da região sul capixaba, diante das fortes chuvas que atingiu a região no final do mês de março do presente ano.;
2407502.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407502;PL;139.0;5758.0;2023;Altera a Lei nº 13.105 de 16 de março de 2015 para introduzir modificações no Código de Processo Civil.;
2392075.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392075;REQ;293.0;3351.0;2023;Requeiro a Vossa Excelência, com base no artigo 68 do Regimento interno, e ouvido o Plenário, a convocação de sessão Solene em Homenagem à Campanha Internacional do Outubro Rosa, a ser realizada no dia 03 de outubro de 2023 – terça-feira – 10h.;
2394259.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2394259;REQ;609.0;3440.0;2023;Requer nos termos regimentais, o registro da  Frente Parlamentar Mista em Apoio ao Acolhimento de Migrantes Transnacionais e Refugiados.;
;;;;;2025;;
2476986.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2476986;INC;133.0;1925.0;2024;Sugere ao Ministério da Justiça e Segurança Pública a implementação de políticas urgentes para combater a violência no Amazonas, com foco na redução das taxas de homicídios e outros crimes, especialmente no município de Anamã.;
2349754.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349754;PL;139.0;775.0;2023;“Altera a Lei nº 7.474, de 8 de maio de 1986, que dispõe sobre medidas de segurança aos ex-Presidentes da República, para limitar o uso das prerrogativas, quando exercida no exterior e em interesse privado.;
2462144.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2462144;PL;139.0;3919.0;2024;Acrescenta o Art. 428-A ao Decreto-lei n.º 5.452, de 1º de maio de 1943, para permitir que as empresas públicas, sociedades de economia mista e entes da Administração Pública federal, estadual e municipal celebrem contratos de capacitação profissional com jovens aprendizes de 14 a 24 anos, que estejam regularmente matriculados em instituições de ensino médio ou superior.;
2451798.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2451798;REQ;294.0;79.0;2024;Requerem a realização de Audiência Pública nessa Comissão para discutir o Ordenamento Territorial e a mobilidade Urbana, no âmbito do Setor Ferroviário brasileiro.;
;;;;;2025;;
2355167.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2355167;PL;139.0;1694.0;2023;Inclui a Síndrome de Klippel Trenaunay no rol de doenças graves e raras e dá outras providências.;
2439389.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439389;INC;133.0;583.0;2024;Indicação à Ministra do Meio Ambiente e Mudança do Clima, solicitando medidas urgentes relacionadas ao garimpo ilegal que está acontecendo no município de Barcelos –Amazonas.;
2416884.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416884;PL;139.0;28.0;2024;Altera a Lei nº 7.960, de 21 de dezembro de 1989, para ampliar o rol dos delitos passíveis de prisão temporária, e dá outras providências.;
2407304.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407304;PL;139.0;5743.0;2023;Cria o Dia Nacional do Numismata.;
2419605.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419605;REQ;392.0;650.0;2024;Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, que seja incluído automaticamente na Ordem do Dia o Projeto de Lei nº 5257/2023, que altera o art. 244 do Decreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal), para incluir a denúncia anônima como justa causa e legitimar a busca pessoal e veicular efetuada pela autoridade policial.;
2474184.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2474184;REQ;294.0;260.0;2024;Requer o aditamento do requerimento nº 249/2024, para inclusão de convidado em Audiência Pública na Comissão de Saúde.;
2463332.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2463332;REQ;294.0;222.0;2024;Requer a realização de audiência pública para discutir o tema: Angola é Aqui, com o objetivo de discutir a influência histórica, cultural e social de Angola na formação do povo brasileiro.;
;;;;;2025;;
2482837.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2482837;ATA;810.0;233.0;2024;Ata da Sessão 233 de 2024;
2369539.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2369539;REQ;1018.0;239.0;2023;Requer seja submetido à deliberação do Plenário desta Comissão Parlamentar de Inquérito o pedido ora formulado de CONVOCAÇÃO de Júlio Cesar Dal Magro.;
2428086.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2428086;EMC;130.0;162.0;2024;Dá nova redação à MPV 1202/2023;
2466136.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2466136;DOC;1028.0;1495.0;2024;Comunica restituição de autógrafo do PL 7544/2017, sancionado (Of 1246/2024-SF);
2429963.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2429963;REQ;354.0;1362.0;2024;Requer Moção de Louvor e Regozijo ao Sr. 2º Sargento PM Flávio Teixeira Garcia, pelos excelentes serviços prestados ao Estado do Rio de Janeiro.;
2454593.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2454593;REQ;354.0;3156.0;2024;Requer Voto de Louvor e Regozijo ao Sr. 3º SGT Jean de Oliveira Sanson, pelos excelentes serviços prestados ao estado do Rio de Janeiro, junto ao CBMERJ.;
2365786.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2365786;REQ;294.0;15.0;2023;Requer a inclusão de convidado ao Requerimento n° 7/2023, que requer a realização de audiências públicas para debater a transformação digital da administração pública brasileira. Convidado: - Representante da ANFIP (Associação Nacional dos Auditores Fiscais da Receita Federal do Brasil).;
2450169.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2450169;RIC;148.0;2842.0;2024;Requer informações ao Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome acerca das medidas adotadas para combater a insegurança alimentar no Amazonas, mais precisamente em Itamarati, assim como outras providências.;
2351373.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2351373;REQ;293.0;681.0;2023;Requer a realização de Sessão Solene em homenagem aos 108 anos de fundação do município de Santa Rosa no Rio Grande do Sul.;
2451376.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2451376;REQ;354.0;2939.0;2024;Requer aprovação de Voto de Regozijo e Louvor à Sra. 3ºSGT. CAROLINA ANTUNES DE OLIVEIRA MATOS, pertencente ao efetivo do Corpo de Bombeiros Militar do Estado do Espírito Santo, em reconhecimento aos valorosos serviços prestados aos municípios da região sul capixaba, diante das fortes chuvas que atingiram a região no final do mês de março do presente ano.;
2443233.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2443233;REQ;392.0;2332.0;2024;Requer, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, regime de URGÊNCIA para a tramitação do Projeto de Lei nº 1.222 de 2024 de autoria da Deputada Laura Carneiro que “Altera o art. 173 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para estabelecer uma causa de aumento de pena no crime de abuso de incapazes quando cometido por ascendente ou responsável legal da vítima, prevalecendo-se dessa condição”.;
2414488.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2414488;PL;139.0;6072.0;2023;Altera a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista, e estabelece pena de multa a gestor escolar ou autoridade competente que expulsar criança com autismo.;
2398506.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398506;REQ;294.0;54.0;2023;Requer a realização de audiência pública para debater a Política Industrial no audiovisual.;
2454431.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2454431;MSC;401.0;848.0;2024;Submete à apreciação do Congresso Nacional, acompanhado de Exposição de Motivos do Senhor Ministro de Estado das Comunicações, o ato constante da Portaria nº 12.601, de 18 de março de 2024, publicada no Diário Oficial da União de 4 de abril de 2024, que renova, a partir de 2 de maio de 2022, a permissão outorgada anteriormente conferida à Rádio FM Norte do Paraná Ltda., para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão sonora em frequência modulada, no Município de Rolândia, Estado do Paraná.   - TVR 340/2024 - Portaria nº 12.601, de 18 de março de 2024 - Rádio FM Norte do Paraná Ltda,, no município de Rolândia - PR.;
;;;;;2025;;
2394239.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2394239;DOC;1033.0;1123.0;2023;Comunica término de prazo para edição de decreto legislativo - MPV 1169/2023 (Of 254/2023-CN).;
2355340.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2355340;REQ;294.0;7.0;2023;Requer a realização de audiências públicas para debater a transformação digital da administração pública brasileira.;
2392201.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392201;RIC;148.0;2438.0;2023;Solicita à Exma. Ministra do Ministério da Saúde, Sra. Nísia Trindade Lima, informações a cerca do contrato com dispensa de licitação firmado pelo Ministério no valor de R$ 87.000.000,00 (oitenta e sete milhões de reais).;
;;;;;2025;;
